id_evento,ciudad,estado,tipo_evento,fecha_hora_programada,fecha_hora_real,minutos_de_detencion,tem_max_C,tem_min_C,tem_C,rocio_C,humedad_pct,precip_mm,prob_precip_pct,cob_precip_pct,tipo_precip,nieve_mm,prof_nieve_mm,dir_viento_gr,nubosidad_pct,visibilidad_km,riesgo_severo,condiciones,ciudad_origen,ciudad_destino,distancia_tipica_millas,distancia_km,tarifa_base_milla_eur,tasa_de_recargo_combustible,dias_de_transito_tipicos,nombre_cliente,tipo_cliente,tipo_carga_principal,ingreso_eur,fecha_despacho,distancia_real_millas,distancia_viaje,duracion_real_horas,galones_combustible_usados,mpg_promedio,horas_de_ralenti_RPM,fecha_carga,tipo_carga,peso_lbs,peso_kg,eur_carga,recargo_combustible,cargos_accesorios,estado_carga,tipo_reserva,fecha_compra,ciudad_ben,galones,precio_por_galon,costo_total_eur,fecha_incidente,tipo_incidente,ciudad_incidente,indicador_de_falla,indicador_de_lesion,monto_reclamacion_eur,indicador_prevenible,nivel,causa
EVT00057863,"New York",NY,Recogida,"2023-01-05 18:00:00","2023-01-05 17:54:50",158,9,7,8,45,92,0,100,17,lluvia,0,0,53,100,5,0.0,"Lluvia, nublado","New York",Columbus,547,880,1,0,1,"First Corp",Contrato,"Bienes de consumo",2738202,"2023-01-05 00:00:00",574,924,11,79,7,3,"2023-01-05 00:00:00",Seco,44342,20113,766,131,75,Completed,Dedicado,2023-01-05,Columbus,75,4,266,2023-01-05,"Daño de equipo","New York",0,0,13553,0,Grave,Tráfico
EVT00057863,"New York",NY,Recogida,"2023-01-05 18:00:00","2023-01-05 17:54:50",158,9,7,8,45,92,0,100,17,lluvia,0,0,53,100,5,0.0,"Lluvia, nublado","New York",Columbus,547,880,1,0,1,"First Corp",Contrato,"Bienes de consumo",2738202,"2023-01-05 00:00:00",574,924,11,79,7,3,"2023-01-05 00:00:00",Seco,44342,20113,766,131,75,Completed,Dedicado,2023-01-07,Seattle,102,4,372,2023-01-05,"Daño de equipo","New York",0,0,13553,0,Grave,Tráfico
EVT00027084,Houston,TX,Entrega,"2022-06-25 09:02:06","2022-06-25 07:51:23",99,37,25,30,69,62,0,0,0,Nada,0,0,203,21,9,0.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"XYZ Supply Chain",Dedicado,"Bienes de consumo",4090373,"2022-06-23 00:00:00",2304,3708,41,318,7,12,"2022-06-23 00:00:00",Seco,20009,9076,3937,565,0,Completed,Dedicado,2022-06-25,"Las Vegas",186,5,749,2022-06-23,"Fallo mecánico o exceso horas permitidas",Atlanta,0,1,15838,0,Grave,Clima
EVT00027084,Houston,TX,Entrega,"2022-06-25 09:02:06","2022-06-25 07:51:23",99,37,25,30,69,62,0,0,0,Nada,0,0,203,21,9,0.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"XYZ Supply Chain",Dedicado,"Bienes de consumo",4090373,"2022-06-23 00:00:00",2304,3708,41,318,7,12,"2022-06-23 00:00:00",Seco,20009,9076,3937,565,0,Completed,Dedicado,2022-06-25,Memphis,117,4,405,2022-06-23,"Fallo mecánico o exceso horas permitidas",Atlanta,0,1,15838,0,Grave,Clima
EVT00027472,Portland,OR,Entrega,"2022-06-27 09:01:45","2022-06-27 13:26:23",96,35,19,27,52,43,0,0,0,Nada,0,0,237,10,10,0.0,Despejado,Columbus,Portland,2332,3753,2,0,4,"XYZ Logistics",Contrato,General,2753200,"2022-06-25 00:00:00",2429,3909,48,412,6,9,"2022-06-25 00:00:00",Refrigerado,15573,7064,5387,793,0,Completed,Dedicado,2022-06-27,"New York",71,4,232,2022-06-26,Accidente,Seattle,0,0,31898,1,Grave,Tráfico
EVT00027472,Portland,OR,Entrega,"2022-06-27 09:01:45","2022-06-27 13:26:23",96,35,19,27,52,43,0,0,0,Nada,0,0,237,10,10,0.0,Despejado,Columbus,Portland,2332,3753,2,0,4,"XYZ Logistics",Contrato,General,2753200,"2022-06-25 00:00:00",2429,3909,48,412,6,9,"2022-06-25 00:00:00",Refrigerado,15573,7064,5387,793,0,Completed,Dedicado,2022-06-25,Portland,198,3,586,2022-06-26,Accidente,Seattle,0,0,31898,1,Grave,Tráfico
EVT00026854,Portland,OR,Entrega,"2022-06-23 08:38:33","2022-06-23 11:45:45",11,24,11,17,45,55,0,0,0,Nada,0,0,323,14,10,0.0,Despejado,Columbus,Portland,2332,3753,2,0,4,"Global Distribution",Dedicado,Automotriz,3265633,"2022-06-21 00:00:00",2441,3928,42,345,7,12,"2022-06-21 00:00:00",Seco,18145,8230,4953,793,200,Completed,Dedicado,NULL,NULL,NULL,NULL,NULL,2022-06-23,Accidente,Omaha,0,0,20902,1,Moderado,Equipo
EVT00052852,Houston,TX,Entrega,"2022-12-05 06:29:39","2022-12-05 07:37:56",100,27,18,22,67,88,0,0,0,Nada,0,0,189,89,6,0.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"Superior Distribution",Puntual,Alimentos/Bebidas,1275672,"2022-12-03 00:00:00",2132,3431,38,295,7,3,"2022-12-03 00:00:00",Refrigerado,19204,8711,3410,565,75,Completed,Dedicado,2022-12-03,Houston,52,3,155,2022-12-05,"Infracción de tránsito",Phoenix,1,1,16494,0,Moderado,Tráfico
EVT00052852,Houston,TX,Entrega,"2022-12-05 06:29:39","2022-12-05 07:37:56",100,27,18,22,67,88,0,0,0,Nada,0,0,189,89,6,0.0,"Parcialmente nublado",Seattle,Houston,2172,3496,2,0,3,"Superior Distribution",Puntual,Alimentos/Bebidas,1275672,"2022-12-03 00:00:00",2132,3431,38,295,7,3,"2022-12-03 00:00:00",Refrigerado,19204,8711,3410,565,75,Completed,Dedicado,2022-12-03,Columbus,125,5,524,2022-12-05,"Infracción de tránsito",Phoenix,1,1,16494,0,Moderado,Tráfico
EVT00106142,"New York",NY,Entrega,"2023-11-14 15:21:15","2023-11-14 19:42:07",239,12,7,9,31,53,0,0,0,Nada,0,0,315,26,10,0.0,"Parcialmente nublado",Philadelphia,"New York",92,148,2,0,1,"First Retail",Puntual,Electrónica,1931235,"2023-11-14 00:00:00",96,155,2,13,7,4,"2023-11-14 00:00:00",Refrigerado,34291,15554,235,14,0,Completed,Dedicado,2023-11-14,Charlotte,101,4,301,2023-11-15,"Fallo mecánico o exceso horas permitidas",Dallas,0,0,33169,1,Grave,Tráfico
EVT00006555,Houston,TX,Recogida,"2022-02-11 09:00:00","2022-02-11 10:41:33",35,22,11,16,48,67,0,0,0,Nada,0,0,180,38,10,0.0,"Parcialmente nublado",Houston,Seattle,2172,3496,2,0,3,"First Group",Dedicado,General,1015627,"2022-02-11 00:00:00",2326,3743,43,366,6,6,"2022-02-11 00:00:00",Refrigerado,26740,12129,3097,738,150,Completed,Dedicado,2022-02-13,Milwaukee,165,4,513,2022-02-13,"Daño de equipo",Columbus,0,0,14549,0,Moderado,"Otro conductor"
EVT00006555,Houston,TX,Recogida,"2022-02-11 09:00:00","2022-02-11 10:41:33",35,22,11,16,48,67,0,0,0,Nada,0,0,180,38,10,0.0,"Parcialmente nublado",Houston,Seattle,2172,3496,2,0,3,"First Group",Dedicado,General,1015627,"2022-02-11 00:00:00",2326,3743,43,366,6,6,"2022-02-11 00:00:00",Refrigerado,26740,12129,3097,738,150,Completed,Dedicado,2022-02-11,"Oklahoma City",106,5,421,2022-02-13,"Daño de equipo",Columbus,0,0,14549,0,Moderado,"Otro conductor"
EVT00154374,"New York",NY,Entrega,"2024-09-19 12:03:01","2024-09-19 10:58:45",236,29,20,24,57,56,0,0,0,Nada,0,0,32,60,10,0.0,"Parcialmente nublado","Las Vegas","New York",2561,4122,1,0,4,"XYZ Logistics",Contrato,General,2753200,"2024-09-17 00:00:00",2676,4307,50,465,6,7,"2024-09-17 00:00:00",Refrigerado,24691,11200,3372,538,50,Completed,Dedicado,2024-09-18,Detroit,178,4,543,2024-09-18,"Fallo mecánico o exceso horas permitidas",Memphis,1,0,42651,0,Moderado,Equipo
EVT00154374,"New York",NY,Entrega,"2024-09-19 12:03:01","2024-09-19 10:58:45",236,29,20,24,57,56,0,0,0,Nada,0,0,32,60,10,0.0,"Parcialmente nublado","Las Vegas","New York",2561,4122,1,0,4,"XYZ Logistics",Contrato,General,2753200,"2024-09-17 00:00:00",2676,4307,50,465,6,7,"2024-09-17 00:00:00",Refrigerado,24691,11200,3372,538,50,Completed,Dedicado,2024-09-17,Philadelphia,64,4,192,2024-09-18,"Fallo mecánico o exceso horas permitidas",Memphis,1,0,42651,0,Moderado,Equipo
EVT00154374,"New York",NY,Entrega,"2024-09-19 12:03:01","2024-09-19 10:58:45",236,29,20,24,57,56,0,0,0,Nada,0,0,32,60,10,0.0,"Parcialmente nublado","Las Vegas","New York",2561,4122,1,0,4,"XYZ Logistics",Contrato,General,2753200,"2024-09-17 00:00:00",2676,4307,50,465,6,7,"2024-09-17 00:00:00",Refrigerado,24691,11200,3372,538,50,Completed,Dedicado,2024-09-18,Detroit,175,3,471,2024-09-18,"Fallo mecánico o exceso horas permitidas",Memphis,1,0,42651,0,Moderado,Equipo
EVT00113178,"Kansas City",MO,Entrega,"2023-12-30 12:05:57","2023-12-30 10:05:41",237,9,-2,3,29,73,0,0,0,Nada,0,0,244,3,10,0.0,Despejado,"Las Vegas","Kansas City",1311,2110,2,0,2,"Global Wholesale",Contrato,Alimentos/Bebidas,3186229,"2023-12-29 00:00:00",1294,2082,21,196,7,8,"2023-12-29 00:00:00",Seco,40659,18443,2880,315,200,Completed,Contrato,2023-12-29,"Salt Lake City",198,3,567,2023-12-30,"Daño de equipo",Detroit,0,1,17179,0,Moderado,"Otro conductor"
EVT00113178,"Kansas City",MO,Entrega,"2023-12-30 12:05:57","2023-12-30 10:05:41",237,9,-2,3,29,73,0,0,0,Nada,0,0,244,3,10,0.0,Despejado,"Las Vegas","Kansas City",1311,2110,2,0,2,"Global Wholesale",Contrato,Alimentos/Bebidas,3186229,"2023-12-29 00:00:00",1294,2082,21,196,7,8,"2023-12-29 00:00:00",Seco,40659,18443,2880,315,200,Completed,Contrato,2023-12-31,"Oklahoma City",51,4,182,2023-12-30,"Daño de equipo",Detroit,0,1,17179,0,Moderado,"Otro conductor"
EVT00147803,"Kansas City",MO,Recogida,"2024-08-06 13:00:00","2024-08-06 15:33:40",136,29,21,25,64,66,0,0,0,Nada,0,0,342,48,10,0.0,"Parcialmente nublado","Kansas City",Charlotte,921,1482,2,0,1,"Continental Group",Puntual,Electrónica,3687549,"2024-08-06 00:00:00",965,1553,17,166,6,8,"2024-08-06 00:00:00",Refrigerado,37823,17156,1783,276,50,Completed,Contrato,2024-08-06,"Salt Lake City",137,4,433,2024-08-08,"Daño de equipo",Dallas,0,0,32470,0,Moderado,"Otro conductor"
EVT00147803,"Kansas City",MO,Recogida,"2024-08-06 13:00:00","2024-08-06 15:33:40",136,29,21,25,64,66,0,0,0,Nada,0,0,342,48,10,0.0,"Parcialmente nublado","Kansas City",Charlotte,921,1482,2,0,1,"Continental Group",Puntual,Electrónica,3687549,"2024-08-06 00:00:00",965,1553,17,166,6,8,"2024-08-06 00:00:00",Refrigerado,37823,17156,1783,276,50,Completed,Contrato,2024-08-08,Indianapolis,83,3,236,2024-08-08,"Daño de equipo",Dallas,0,0,32470,0,Moderado,"Otro conductor"
EVT00049648,Miami,FL,Entrega,"2022-11-13 17:48:22","2022-11-13 22:35:11",176,30,21,25,68,75,0,0,0,Nada,0,0,51,30,10,0.0,"Parcialmente nublado",Atlanta,Miami,697,1122,2,0,1,"National Corp",Contrato,"Venta por menor",758051,"2022-11-13 00:00:00",707,1138,11,103,7,11,"2022-11-13 00:00:00",Seco,38596,17507,1315,153,100,Completed,Dedicado,2022-11-15,Charlotte,80,4,246,2022-11-13,"Infracción de tránsito",Milwaukee,1,0,41338,1,Grave,Equipo
EVT00049648,Miami,FL,Entrega,"2022-11-13 17:48:22","2022-11-13 22:35:11",176,30,21,25,68,75,0,0,0,Nada,0,0,51,30,10,0.0,"Parcialmente nublado",Atlanta,Miami,697,1122,2,0,1,"National Corp",Contrato,"Venta por menor",758051,"2022-11-13 00:00:00",707,1138,11,103,7,11,"2022-11-13 00:00:00",Seco,38596,17507,1315,153,100,Completed,Dedicado,2022-11-13,Dallas,162,4,611,2022-11-13,"Infracción de tránsito",Milwaukee,1,0,41338,1,Grave,Equipo
EVT00042670,"Los Angeles",CA,Entrega,"2022-10-01 23:51:45","2022-10-01 21:32:03",60,24,19,21,57,66,0,0,0,Nada,0,0,163,56,10,0.0,"Parcialmente nublado",Memphis,"Los Angeles",1840,2961,2,0,3,"First Wholesale",Dedicado,Alimentos/Bebidas,2332690,"2022-09-30 00:00:00",1918,3087,30,286,7,5,"2022-09-30 00:00:00",Seco,35665,16177,2982,460,200,Completed,Dedicado,2022-09-30,Miami,131,4,474,2022-10-02,"Queja del cliente","Salt Lake City",0,1,5297,1,Leve,"Otro conductor"
EVT00074335,Houston,TX,Recogida,"2023-04-21 11:00:00","2023-04-21 13:26:53",31,26,18,22,63,78,1,100,33,lluvia,0,0,356,80,8,0.0,"Lluvia, parcialmente nublado",Houston,Portland,2108,3393,2,0,3,"First Industries",Dedicado,Alimentos/Bebidas,4162911,"2023-04-21 00:00:00",2204,3547,42,360,6,10,"2023-04-21 00:00:00",Refrigerado,14681,6659,4034,590,0,Completed,Contrato,2023-04-23,Chicago,144,3,409,2023-04-21,"Queja del cliente",Philadelphia,0,0,20624,0,Leve,Clima
EVT00074335,Houston,TX,Recogida,"2023-04-21 11:00:00","2023-04-21 13:26:53",31,26,18,22,63,78,1,100,33,lluvia,0,0,356,80,8,0.0,"Lluvia, parcialmente nublado",Houston,Portland,2108,3393,2,0,3,"First Industries",Dedicado,Alimentos/Bebidas,4162911,"2023-04-21 00:00:00",2204,3547,42,360,6,10,"2023-04-21 00:00:00",Refrigerado,14681,6659,4034,590,0,Completed,Contrato,2023-04-21,Detroit,105,4,324,2023-04-21,"Queja del cliente",Philadelphia,0,0,20624,0,Leve,Clima
EVT00074335,Houston,TX,Recogida,"2023-04-21 11:00:00","2023-04-21 13:26:53",31,26,18,22,63,78,1,100,33,lluvia,0,0,356,80,8,0.0,"Lluvia, parcialmente nublado",Houston,Portland,2108,3393,2,0,3,"First Industries",Dedicado,Alimentos/Bebidas,4162911,"2023-04-21 00:00:00",2204,3547,42,360,6,10,"2023-04-21 00:00:00",Refrigerado,14681,6659,4034,590,0,Completed,Contrato,2023-04-23,Phoenix,53,4,162,2023-04-21,"Queja del cliente",Philadelphia,0,0,20624,0,Leve,Clima
EVT00074336,Portland,OR,Entrega,"2023-04-23 07:02:53","2023-04-23 06:26:20",0,14,10,12,47,80,0,100,46,lluvia,0,0,217,99,8,0.0,"Lluvia, nublado",Houston,Portland,2108,3393,2,0,3,"First Industries",Dedicado,Alimentos/Bebidas,4162911,"2023-04-21 00:00:00",2204,3547,42,360,6,10,"2023-04-21 00:00:00",Refrigerado,14681,6659,4034,590,0,Completed,Contrato,2023-04-23,Chicago,144,3,409,2023-04-21,"Queja del cliente",Philadelphia,0,0,20624,0,Leve,Clima
EVT00074336,Portland,OR,Entrega,"2023-04-23 07:02:53","2023-04-23 06:26:20",0,14,10,12,47,80,0,100,46,lluvia,0,0,217,99,8,0.0,"Lluvia, nublado",Houston,Portland,2108,3393,2,0,3,"First Industries",Dedicado,Alimentos/Bebidas,4162911,"2023-04-21 00:00:00",2204,3547,42,360,6,10,"2023-04-21 00:00:00",Refrigerado,14681,6659,4034,590,0,Completed,Contrato,2023-04-21,Detroit,105,4,324,2023-04-21,"Queja del cliente",Philadelphia,0,0,20624,0,Leve,Clima
EVT00074336,Portland,OR,Entrega,"2023-04-23 07:02:53","2023-04-23 06:26:20",0,14,10,12,47,80,0,100,46,lluvia,0,0,217,99,8,0.0,"Lluvia, nublado",Houston,Portland,2108,3393,2,0,3,"First Industries",Dedicado,Alimentos/Bebidas,4162911,"2023-04-21 00:00:00",2204,3547,42,360,6,10,"2023-04-21 00:00:00",Refrigerado,14681,6659,4034,590,0,Completed,Contrato,2023-04-23,Phoenix,53,4,162,2023-04-21,"Queja del cliente",Philadelphia,0,0,20624,0,Leve,Clima
EVT00131609,"Kansas City",MO,Recogida,"2024-04-25 13:00:00","2024-04-25 12:02:46",22,18,12,14,48,71,0,100,29,lluvia,0,0,110,83,9,0.0,"Lluvia, parcialmente nublado","Kansas City",Portland,1718,2765,2,0,2,"Elite Retail",Contrato,"Bienes de consumo",2919286,"2024-04-25 00:00:00",1741,2802,29,300,6,5,"2024-04-25 00:00:00",Refrigerado,34070,15454,3395,309,0,Completed,Contrato,2024-04-25,Houston,81,4,272,2024-04-26,"Infracción de tránsito","Los Angeles",0,0,14946,0,Grave,Tráfico
EVT00131609,"Kansas City",MO,Recogida,"2024-04-25 13:00:00","2024-04-25 12:02:46",22,18,12,14,48,71,0,100,29,lluvia,0,0,110,83,9,0.0,"Lluvia, parcialmente nublado","Kansas City",Portland,1718,2765,2,0,2,"Elite Retail",Contrato,"Bienes de consumo",2919286,"2024-04-25 00:00:00",1741,2802,29,300,6,5,"2024-04-25 00:00:00",Refrigerado,34070,15454,3395,309,0,Completed,Contrato,2024-04-27,Phoenix,192,4,575,2024-04-26,"Infracción de tránsito","Los Angeles",0,0,14946,0,Grave,Tráfico
EVT00131610,Portland,OR,Entrega,"2024-04-26 16:56:46","2024-04-26 16:52:08",137,17,11,13,48,76,0,100,54,lluvia,0,0,193,98,10,0.0,"Lluvia, nublado","Kansas City",Portland,1718,2765,2,0,2,"Elite Retail",Contrato,"Bienes de consumo",2919286,"2024-04-25 00:00:00",1741,2802,29,300,6,5,"2024-04-25 00:00:00",Refrigerado,34070,15454,3395,309,0,Completed,Contrato,2024-04-25,Houston,81,4,272,2024-04-26,"Infracción de tránsito","Los Angeles",0,0,14946,0,Grave,Tráfico
EVT00131610,Portland,OR,Entrega,"2024-04-26 16:56:46","2024-04-26 16:52:08",137,17,11,13,48,76,0,100,54,lluvia,0,0,193,98,10,0.0,"Lluvia, nublado","Kansas City",Portland,1718,2765,2,0,2,"Elite Retail",Contrato,"Bienes de consumo",2919286,"2024-04-25 00:00:00",1741,2802,29,300,6,5,"2024-04-25 00:00:00",Refrigerado,34070,15454,3395,309,0,Completed,Contrato,2024-04-27,Phoenix,192,4,575,2024-04-26,"Infracción de tránsito","Los Angeles",0,0,14946,0,Grave,Tráfico
EVT00114953,Portland,OR,Recogida,"2024-01-10 11:00:00","2024-01-10 11:11:39",162,8,2,5,35,81,0,100,42,"rain,snow",0,0,214,92,10,0.0,"Nieve, lluvia, nublado",Portland,Detroit,2259,3636,2,0,3,"First Wholesale",Contrato,"Bienes de consumo",1189348,"2024-01-10 00:00:00",2321,3735,41,394,6,10,"2024-01-10 00:00:00",Seco,33117,15022,3504,452,100,Completed,Contrato,2024-01-12,Milwaukee,70,4,215,2024-01-10,"Fallo mecánico o exceso horas permitidas",Miami,1,0,3920,0,Leve,Tráfico
EVT00114953,Portland,OR,Recogida,"2024-01-10 11:00:00","2024-01-10 11:11:39",162,8,2,5,35,81,0,100,42,"rain,snow",0,0,214,92,10,0.0,"Nieve, lluvia, nublado",Portland,Detroit,2259,3636,2,0,3,"First Wholesale",Contrato,"Bienes de consumo",1189348,"2024-01-10 00:00:00",2321,3735,41,394,6,10,"2024-01-10 00:00:00",Seco,33117,15022,3504,452,100,Completed,Contrato,2024-01-12,"Los Angeles",193,4,641,2024-01-10,"Fallo mecánico o exceso horas permitidas",Miami,1,0,3920,0,Leve,Tráfico
EVT00114954,Detroit,MI,Entrega,"2024-01-12 04:05:40","2024-01-12 05:33:58",40,4,-1,2,31,85,1,100,38,"rain,snow",1,0,117,70,6,0.0,"Nieve, lluvia, parcialmente nublado",Portland,Detroit,2259,3636,2,0,3,"First Wholesale",Contrato,"Bienes de consumo",1189348,"2024-01-10 00:00:00",2321,3735,41,394,6,10,"2024-01-10 00:00:00",Seco,33117,15022,3504,452,100,Completed,Contrato,2024-01-12,Milwaukee,70,4,215,2024-01-10,"Fallo mecánico o exceso horas permitidas",Miami,1,0,3920,0,Leve,Tráfico
EVT00114954,Detroit,MI,Entrega,"2024-01-12 04:05:40","2024-01-12 05:33:58",40,4,-1,2,31,85,1,100,38,"rain,snow",1,0,117,70,6,0.0,"Nieve, lluvia, parcialmente nublado",Portland,Detroit,2259,3636,2,0,3,"First Wholesale",Contrato,"Bienes de consumo",1189348,"2024-01-10 00:00:00",2321,3735,41,394,6,10,"2024-01-10 00:00:00",Seco,33117,15022,3504,452,100,Completed,Contrato,2024-01-12,"Los Angeles",193,4,641,2024-01-10,"Fallo mecánico o exceso horas permitidas",Miami,1,0,3920,0,Leve,Tráfico
EVT00061889,Portland,OR,Recogida,"2023-01-31 16:00:00","2023-01-31 17:53:38",135,5,-3,1,22,63,0,0,0,Nada,0,0,62,47,10,0.0,"Parcialmente nublado",Portland,Columbus,2332,3753,2,0,4,"First Logistics",Dedicado,General,3938788,"2023-01-31 00:00:00",2412,3882,39,428,6,8,"2023-01-31 00:00:00",Seco,23859,10822,3874,793,75,Completed,Dedicado,2023-01-31,Portland,107,4,391,2023-01-31,"Fallo mecánico o exceso horas permitidas",Charlotte,1,0,12387,0,Leve,Clima
EVT00125508,"New York",NY,Entrega,"2024-03-19 15:45:41","2024-03-19 21:19:53",193,8,2,5,19,43,0,0,0,Nada,0,0,286,64,10,0.0,"Parcialmente nublado","Las Vegas","New York",2561,4122,1,0,4,"First Group",Puntual,Automotriz,2938611,"2024-03-17 00:00:00",2758,4439,44,408,7,4,"2024-03-17 00:00:00",Refrigerado,28877,13098,3060,538,0,Completed,Dedicado,2024-03-19,"New York",88,4,299,2024-03-17,"Infracción de tránsito",Omaha,0,0,12759,0,Leve,Tráfico
EVT00125508,"New York",NY,Entrega,"2024-03-19 15:45:41","2024-03-19 21:19:53",193,8,2,5,19,43,0,0,0,Nada,0,0,286,64,10,0.0,"Parcialmente nublado","Las Vegas","New York",2561,4122,1,0,4,"First Group",Puntual,Automotriz,2938611,"2024-03-17 00:00:00",2758,4439,44,408,7,4,"2024-03-17 00:00:00",Refrigerado,28877,13098,3060,538,0,Completed,Dedicado,2024-03-17,Dallas,115,4,363,2024-03-17,"Infracción de tránsito",Omaha,0,0,12759,0,Leve,Tráfico
EVT00125508,"New York",NY,Entrega,"2024-03-19 15:45:41","2024-03-19 21:19:53",193,8,2,5,19,43,0,0,0,Nada,0,0,286,64,10,0.0,"Parcialmente nublado","Las Vegas","New York",2561,4122,1,0,4,"First Group",Puntual,Automotriz,2938611,"2024-03-17 00:00:00",2758,4439,44,408,7,4,"2024-03-17 00:00:00",Refrigerado,28877,13098,3060,538,0,Completed,Dedicado,2024-03-19,Denver,99,3,290,2024-03-17,"Infracción de tránsito",Omaha,0,0,12759,0,Leve,Tráfico
EVT00125508,"New York",NY,Entrega,"2024-03-19 15:45:41","2024-03-19 21:19:53",193,8,2,5,19,43,0,0,0,Nada,0,0,286,64,10,0.0,"Parcialmente nublado","Las Vegas","New York",2561,4122,1,0,4,"First Group",Puntual,Automotriz,2938611,"2024-03-17 00:00:00",2758,4439,44,408,7,4,"2024-03-17 00:00:00",Refrigerado,28877,13098,3060,538,0,Completed,Dedicado,2024-03-19,Indianapolis,79,3,228,2024-03-17,"Infracción de tránsito",Omaha,0,0,12759,0,Leve,Tráfico
EVT00125508,"New York",NY,Entrega,"2024-03-19 15:45:41","2024-03-19 21:19:53",193,8,2,5,19,43,0,0,0,Nada,0,0,286,64,10,0.0,"Parcialmente nublado","Las Vegas","New York",2561,4122,1,0,4,"First Group",Puntual,Automotriz,2938611,"2024-03-17 00:00:00",2758,4439,44,408,7,4,"2024-03-17 00:00:00",Refrigerado,28877,13098,3060,538,0,Completed,Dedicado,2024-03-17,Indianapolis,132,3,361,2024-03-17,"Infracción de tránsito",Omaha,0,0,12759,0,Leve,Tráfico
EVT00155653,Portland,OR,Recogida,"2024-09-25 18:00:00","2024-09-25 21:58:41",100,22,14,18,58,80,0,100,33,lluvia,0,0,245,63,9,0.0,"Lluvia, parcialmente nublado",Portland,Columbus,2332,3753,2,0,4,"XYZ Supply Chain",Contrato,Electrónica,1959070,"2024-09-25 00:00:00",2471,3977,44,338,7,11,"2024-09-25 00:00:00",Refrigerado,28801,13064,4814,793,0,Completed,Contrato,2024-09-27,Charlotte,168,4,553,2024-09-28,"Daño de equipo",Detroit,0,0,6696,0,Leve,Clima
EVT00155653,Portland,OR,Recogida,"2024-09-25 18:00:00","2024-09-25 21:58:41",100,22,14,18,58,80,0,100,33,lluvia,0,0,245,63,9,0.0,"Lluvia, parcialmente nublado",Portland,Columbus,2332,3753,2,0,4,"XYZ Supply Chain",Contrato,Electrónica,1959070,"2024-09-25 00:00:00",2471,3977,44,338,7,11,"2024-09-25 00:00:00",Refrigerado,28801,13064,4814,793,0,Completed,Contrato,2024-09-27,Miami,130,4,454,2024-09-28,"Daño de equipo",Detroit,0,0,6696,0,Leve,Clima
EVT00155653,Portland,OR,Recogida,"2024-09-25 18:00:00","2024-09-25 21:58:41",100,22,14,18,58,80,0,100,33,lluvia,0,0,245,63,9,0.0,"Lluvia, parcialmente nublado",Portland,Columbus,2332,3753,2,0,4,"XYZ Supply Chain",Contrato,Electrónica,1959070,"2024-09-25 00:00:00",2471,3977,44,338,7,11,"2024-09-25 00:00:00",Refrigerado,28801,13064,4814,793,0,Completed,Contrato,2024-09-26,"Kansas City",178,3,492,2024-09-28,"Daño de equipo",Detroit,0,0,6696,0,Leve,Clima
EVT00036741,"Kansas City",MO,Recogida,"2022-08-22 08:00:00","2022-08-22 10:44:47",155,29,19,25,65,69,0,0,0,Nada,0,0,70,18,10,0.0,Despejado,"Kansas City",Charlotte,921,1482,2,0,1,"Superior Supply Chain",Contrato,Electrónica,1499067,"2022-08-22 00:00:00",917,1476,18,163,6,11,"2022-08-22 00:00:00",Seco,30892,14012,1688,276,200,Completed,Contrato,NULL,NULL,NULL,NULL,NULL,2022-08-23,"Fallo mecánico o exceso horas permitidas","Kansas City",0,0,15280,1,Moderado,Tráfico
EVT00014690,"Los Angeles",CA,Entrega,"2022-04-07 06:17:37","2022-04-07 11:03:08",157,35,17,27,32,24,0,0,0,Nada,0,0,11,0,10,0.0,Despejado,Columbus,"Los Angeles",2269,3652,2,0,3,"Global Wholesale",Contrato,Alimentos/Bebidas,3186229,"2022-04-05 00:00:00",2233,3594,41,381,6,5,"2022-04-05 00:00:00",Seco,42877,19449,6017,499,0,Completed,Contrato,2022-04-05,Houston,186,4,567,2022-04-07,"Queja del cliente","Oklahoma City",0,0,15664,0,Grave,Clima
EVT00014690,"Los Angeles",CA,Entrega,"2022-04-07 06:17:37","2022-04-07 11:03:08",157,35,17,27,32,24,0,0,0,Nada,0,0,11,0,10,0.0,Despejado,Columbus,"Los Angeles",2269,3652,2,0,3,"Global Wholesale",Contrato,Alimentos/Bebidas,3186229,"2022-04-05 00:00:00",2233,3594,41,381,6,5,"2022-04-05 00:00:00",Seco,42877,19449,6017,499,0,Completed,Contrato,2022-04-05,Omaha,138,4,438,2022-04-07,"Queja del cliente","Oklahoma City",0,0,15664,0,Grave,Clima
EVT00014690,"Los Angeles",CA,Entrega,"2022-04-07 06:17:37","2022-04-07 11:03:08",157,35,17,27,32,24,0,0,0,Nada,0,0,11,0,10,0.0,Despejado,Columbus,"Los Angeles",2269,3652,2,0,3,"Global Wholesale",Contrato,Alimentos/Bebidas,3186229,"2022-04-05 00:00:00",2233,3594,41,381,6,5,"2022-04-05 00:00:00",Seco,42877,19449,6017,499,0,Completed,Contrato,2022-04-05,"Los Angeles",109,4,351,2022-04-07,"Queja del cliente","Oklahoma City",0,0,15664,0,Grave,Clima
