nombre,fecha y hora,tempmáx,tempmín,temp,sensación térmica máxima,sensación térmica mínima,sensación térmica,rocío,humedad,precipitación,probabilidad de precipitación,cobertura de precipitación,tipo de precipitación,nieve,profundidad de nieve,ráfaga de viento,velocidad del viento,dirección del viento,presión del nivel del mar,nubosidad,visibilidad,radiación solar,energía solar,índice UV,riesgo severo,amanecer,atardecer,fase lunar,condiciones,descripción,icono,estaciones
Houston,2024-12-17,78.6,67.7,70.7,78.6,67.7,70.7,67.7,91.1,0.004,100,8.33,rain,0,0,22.3,14.5,149.2,1021.5,77.2,4.5,50.8,4.4,3,30.0,2024-12-17T07:11:05,2024-12-17T17:25:03,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-18,74.8,56.2,64.8,74.8,56.2,64.8,60.4,86.6,0.013,100,8.33,rain,0,0,32.6,18.5,351.8,1022.8,62.5,6.1,38.0,3.3,2,30.0,2024-12-18T07:11:39,2024-12-18T17:25:29,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-19,64.4,48.2,55.0,64.4,43.5,54.2,48.4,79.2,0.0,0,0.0,,0,0,25.3,13.8,8.1,1024.9,38.2,8.6,76.4,6.5,6,10.0,2024-12-19T07:12:12,2024-12-19T17:25:56,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-20,67.7,51.8,58.7,67.7,51.8,58.7,41.2,57.6,0.0,0,0.0,,0,0,24.6,14.4,357.8,1026.4,14.6,9.0,76.0,6.6,6,10.0,2024-12-20T07:12:43,2024-12-20T17:26:24,0.67,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-21,58.7,42.6,50.4,58.7,35.9,47.7,31.4,49.3,0.0,0,0.0,,0,0,24.2,15.3,74.7,1026.8,15.5,9.9,75.8,6.7,6,10.0,2024-12-21T07:13:13,2024-12-21T17:26:54,0.7,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-22,64.6,41.6,52.2,64.6,35.8,50.2,43.3,72.2,0.0,0,0.0,,0,0,20.8,12.8,104.2,1025.4,37.8,9.7,80.3,6.9,6,10.0,2024-12-22T07:13:42,2024-12-22T17:27:26,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-23,71.4,54.1,62.1,71.4,54.1,62.1,55.9,81.6,0.0,0,0.0,,0,0,29.6,19.9,120.6,1021.7,66.7,9.5,39.6,3.3,3,10.0,2024-12-23T07:14:10,2024-12-23T17:27:58,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-24,74.4,62.8,66.5,74.4,62.8,66.5,63.0,88.7,0.121,100,20.83,rain,0,0,33.3,16.7,124.3,1018.4,87.6,7.6,55.6,4.7,5,30.0,2024-12-24T07:14:36,2024-12-24T17:28:32,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-25,66.8,57.6,62.7,66.8,57.6,62.7,59.3,89.0,0.285,100,45.83,rain,0,0,35.1,17.9,118.7,1015.2,92.1,8.4,41.1,3.6,2,10.0,2024-12-25T07:15:01,2024-12-25T17:29:07,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-26,73.8,62.7,67.7,73.8,62.7,67.7,66.1,94.9,0.095,100,25.0,rain,0,0,35.7,20.9,151.9,1011.1,94.1,4.9,21.4,1.9,2,60.0,2024-12-26T07:15:25,2024-12-26T17:29:43,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-27,75.9,56.6,65.8,75.9,56.6,65.8,60.7,83.9,0.0,0,0.0,,0,0,19.7,13.2,151.7,1011.6,36.1,8.2,64.0,5.6,6,10.0,2024-12-27T07:15:47,2024-12-27T17:30:20,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-28,78.4,58.8,70.2,78.4,58.8,70.2,66.4,88.5,0.07,100,16.67,rain,0,0,45.5,22.0,189.7,1008.8,79.7,5.6,61.0,5.3,5,75.0,2024-12-28T07:16:07,2024-12-28T17:30:59,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2024-12-29,67.5,53.1,58.7,67.5,53.1,58.7,54.9,88.3,0.0,0,0.0,,0,0,10.3,12.5,22.2,1014.5,44.7,5.8,42.0,3.5,6,10.0,2024-12-29T07:16:26,2024-12-29T17:31:38,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
Houston,2024-12-30,79.4,57.1,66.6,79.4,57.1,66.6,60.3,83.4,0.0,0,0.0,,0,0,27.4,14.8,196.8,1009.7,43.3,5.2,43.8,3.7,6,10.0,2024-12-30T07:16:44,2024-12-30T17:32:18,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
Houston,2024-12-31,70.6,57.1,64.4,70.6,57.1,64.4,45.4,57.0,0.0,0,0.0,,0,0,25.5,18.0,351.1,1014.9,39.1,7.6,41.8,3.5,5,10.0,2024-12-31T07:17:00,2024-12-31T17:33:00,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960"
Houston,2022-01-01,81.2,73.4,76.3,84.0,73.4,76.8,69.3,79.5,0.0,0,0.0,,0,0,33.6,20.9,194.5,1005.7,79.4,5.2,61.6,5.4,4,,2022-01-01T07:17:09,2022-01-01T17:33:29,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-02,73.1,30.9,41.0,73.1,18.6,31.9,26.9,57.9,0.0,0,0.0,,0,0,42.8,28.3,328.0,1022.4,45.9,5.2,100.8,8.8,7,,2022-01-02T07:17:22,2022-01-02T17:34:12,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-03,52.3,33.8,42.1,52.3,25.1,38.0,19.2,42.0,0.0,0,0.0,,0,0,18.3,12.4,346.8,1030.5,5.4,9.9,91.8,8.0,7,,2022-01-03T07:17:34,2022-01-03T17:34:56,0.03,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-04,64.6,44.5,54.1,64.6,41.4,53.1,37.5,53.9,0.0,0,0.0,,0,0,24.9,15.6,173.2,1021.4,33.4,9.8,91.0,7.9,6,,2022-01-04T07:17:44,2022-01-04T17:35:41,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2022-01-05,75.8,59.8,65.6,75.8,59.8,65.6,56.8,74.9,0.0,0,0.0,,0,0,24.2,16.4,209.8,1012.9,42.8,9.7,101.3,8.6,7,,2022-01-05T07:17:53,2022-01-05T17:36:26,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-01-06,69.6,46.9,62.7,69.6,40.7,62.2,51.5,70.2,0.0,0,0.0,,0,0,28.9,19.2,326.1,1014.5,56.8,7.4,98.5,8.5,6,,2022-01-06T07:18:00,2022-01-06T17:37:12,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-01-07,52.3,38.1,45.4,52.3,31.8,41.5,37.9,75.1,0.0,0,0.0,,0,0,21.9,17.7,74.6,1021.4,89.3,8.8,38.7,3.4,2,,2022-01-07T07:18:05,2022-01-07T17:37:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KMCJ,72244012918,D0326"
Houston,2022-01-08,73.8,52.5,65.7,73.8,52.5,65.7,64.2,94.9,0.254,100,50.0,rain,0,0,38.5,25.2,144.6,1016.3,98.4,3.4,24.1,2.1,2,,2022-01-08T07:18:09,2022-01-08T17:38:47,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-01-09,74.1,54.2,68.7,74.1,54.2,68.7,63.6,84.2,0.026,100,12.5,rain,0,0,38.5,29.1,286.9,1021.3,98.4,7.0,44.7,3.8,2,,2022-01-09T07:18:11,2022-01-09T17:39:35,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-10,60.1,46.8,52.8,60.1,39.0,51.5,31.2,48.1,0.0,0,0.0,,0,0,36.6,25.1,12.4,1031.7,40.2,9.6,94.5,8.2,7,,2022-01-10T07:18:11,2022-01-10T17:40:24,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-01-11,55.8,43.3,49.4,55.8,37.2,46.8,25.2,39.1,0.0,0,0.0,,0,0,19.7,13.7,62.6,1032.4,40.8,9.9,63.3,5.2,3,,2022-01-11T07:18:10,2022-01-11T17:41:13,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-12,61.0,50.4,54.3,61.0,50.4,54.3,38.5,55.2,0.0,0,0.0,,0,0,10.1,8.9,75.0,1026.0,95.7,9.9,51.0,4.3,3,,2022-01-12T07:18:07,2022-01-12T17:42:03,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-13,70.3,51.1,60.1,70.3,51.1,60.1,41.0,52.7,0.0,0,0.0,,0,0,20.8,10.9,286.2,1020.8,6.1,9.8,107.0,9.1,7,,2022-01-13T07:18:03,2022-01-13T17:42:53,0.36,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-14,72.4,57.9,64.0,72.4,57.9,64.0,44.8,51.8,0.0,0,0.0,,0,0,21.9,13.4,216.1,1013.9,21.2,9.8,108.5,9.2,7,,2022-01-14T07:17:56,2022-01-14T17:43:43,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-15,62.3,37.8,50.0,62.3,26.6,44.3,31.8,52.4,0.0,0,0.0,,0,0,46.0,35.0,316.2,1015.1,40.1,9.7,107.9,9.2,7,,2022-01-15T07:17:49,2022-01-15T17:44:34,0.43,Partially cloudy,Clearing in the afternoon.,wind,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-16,54.4,34.1,44.3,54.4,24.6,39.6,26.7,50.7,0.0,0,0.0,,0,0,37.5,21.8,311.4,1019.1,9.9,9.9,115.5,9.9,7,,2022-01-16T07:17:39,2022-01-16T17:45:25,0.46,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-17,64.9,45.5,55.0,64.9,45.5,55.0,28.6,38.9,0.0,0,0.0,,0,0,11.4,15.0,167.5,1020.1,22.1,9.8,113.6,9.8,7,,2022-01-17T07:17:28,2022-01-17T17:46:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-18,70.7,51.6,61.7,70.7,51.6,61.7,50.2,66.8,0.0,0,0.0,,0,0,31.1,20.1,163.1,1016.5,76.2,9.7,85.2,7.5,8,,2022-01-18T07:17:15,2022-01-18T17:47:08,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-19,75.8,57.8,68.7,75.8,57.8,68.7,61.3,77.8,0.733,100,12.5,rain,0,0,34.4,22.6,195.8,1013.5,87.3,8.1,84.7,7.3,5,,2022-01-19T07:17:00,2022-01-19T17:48:00,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-20,54.1,37.9,42.6,54.1,28.3,34.7,33.4,70.2,0.018,100,4.17,rain,0,0,38.3,26.6,346.3,1023.4,100.0,9.2,26.7,2.2,1,,2022-01-20T07:16:44,2022-01-20T17:48:52,0.6,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-01-21,48.8,34.5,40.4,45.0,25.5,33.5,18.6,42.6,0.0,0,0.0,,0,0,26.4,19.8,7.9,1027.0,51.5,9.9,126.5,10.7,7,,2022-01-21T07:16:27,2022-01-21T17:49:44,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2022-01-22,52.5,32.3,41.9,52.5,21.7,36.3,18.8,40.4,0.0,0,0.0,,0,0,26.4,15.8,49.7,1028.8,16.4,9.9,130.3,11.2,7,,2022-01-22T07:16:07,2022-01-22T17:50:36,0.67,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6034,KMCJ,72244012918,D0326"
Houston,2022-01-23,57.6,41.2,49.0,57.6,35.8,47.3,24.3,38.2,0.0,0,0.0,,0,0,12.8,9.2,88.5,1023.8,76.1,9.9,105.0,9.0,7,,2022-01-23T07:15:46,2022-01-23T17:51:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-24,53.7,46.9,50.1,53.7,41.8,48.0,42.0,76.9,0.19,100,45.83,rain,0,0,21.9,11.8,76.9,1014.0,100.0,5.6,12.9,1.0,1,,2022-01-24T07:15:24,2022-01-24T17:52:21,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6034,KMCJ,72244012918,D0326"
Houston,2022-01-25,57.5,46.8,51.2,57.5,41.3,49.6,47.0,86.0,0.0,0,0.0,,0,0,23.0,18.9,16.1,1016.2,99.7,6.9,47.8,4.1,2,,2022-01-25T07:15:00,2022-01-25T17:53:13,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-26,54.0,39.5,47.6,54.0,31.6,44.5,35.6,64.2,0.0,0,0.0,,0,0,23.4,15.6,62.7,1024.5,73.2,9.6,113.9,9.9,5,,2022-01-26T07:14:34,2022-01-26T17:54:05,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-01-27,61.1,43.0,52.0,61.1,38.3,50.3,34.3,51.4,0.0,0,0.0,,0,0,19.7,12.9,51.6,1024.0,56.3,9.8,118.8,10.5,6,,2022-01-27T07:14:07,2022-01-27T17:54:57,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-01-28,55.8,46.6,51.1,55.8,39.9,48.9,26.9,39.9,0.0,0,0.0,,0,0,31.3,20.9,352.4,1028.4,45.8,9.9,140.5,11.9,7,,2022-01-28T07:13:38,2022-01-28T17:55:49,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2022-01-29,60.9,43.5,51.3,60.9,41.4,50.1,25.9,38.5,0.0,0,0.0,,0,0,18.3,12.6,250.3,1028.0,16.1,9.9,138.4,11.9,7,,2022-01-29T07:13:08,2022-01-29T17:56:41,0.91,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D0326"
Houston,2022-01-30,68.2,47.0,56.4,68.2,42.4,54.5,39.6,56.1,0.0,0,0.0,,0,0,20.8,15.3,218.0,1021.7,31.9,9.9,135.9,11.7,7,,2022-01-30T07:12:36,2022-01-30T17:57:33,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KMCJ,72244012918,72243012960,D0326"
Houston,2022-01-31,61.0,54.9,58.2,61.0,54.9,58.2,54.9,89.1,0.853,100,54.17,rain,0,0,30.0,19.3,121.2,1015.5,93.2,7.1,14.1,1.2,1,,2022-01-31T07:12:03,2022-01-31T17:58:24,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-02-01,66.0,57.0,61.0,66.0,57.0,61.0,57.6,89.1,0.028,100,8.33,rain,0,0,32.2,23.2,104.9,1009.9,89.4,8.0,62.8,5.3,4,,2022-02-01T07:11:28,2022-02-01T17:59:15,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-02-02,68.0,55.1,61.9,68.0,55.1,61.9,60.8,96.6,0.0,0,0.0,,0,0,22.7,15.8,119.2,1009.6,94.9,2.4,77.1,6.6,4,,2022-02-02T07:10:52,2022-02-02T18:00:07,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6034,KMCJ,72244012918,D0326"
Houston,2022-02-03,50.4,28.8,37.1,50.4,14.0,26.6,34.7,90.8,0.426,100,58.33,"rain,snow",0,0,39.8,28.7,330.6,1016.4,100.0,7.6,19.4,1.7,1,,2022-02-03T07:10:14,2022-02-03T18:00:57,0.08,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-04,32.2,25.1,29.0,23.0,10.0,17.2,22.8,77.9,0.0,0,0.0,,0,0,37.9,23.2,333.3,1031.3,100.0,9.9,47.5,4.2,2,,2022-02-04T07:09:36,2022-02-04T18:01:48,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KMCJ,72244012918,D0326"
Houston,2022-02-05,49.8,28.4,38.1,49.8,18.3,32.7,20.5,54.1,0.0,0,0.0,,0,0,24.2,15.6,355.8,1032.4,30.3,9.9,162.5,13.8,8,,2022-02-05T07:08:55,2022-02-05T18:02:38,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KMCJ,72244012918,D0326"
Houston,2022-02-06,55.5,36.0,46.5,55.5,32.4,45.3,33.1,59.7,0.0,0,0.0,,0,0,15.0,10.1,121.2,1024.0,45.0,9.9,118.0,10.2,7,,2022-02-06T07:08:14,2022-02-06T18:03:28,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-02-07,61.1,46.2,52.9,61.1,40.5,51.6,32.3,49.3,0.0,0,0.0,,0,0,26.4,15.8,346.4,1025.7,28.8,9.9,163.5,14.2,8,,2022-02-07T07:07:31,2022-02-07T18:04:18,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-02-08,62.8,43.7,52.2,62.8,39.4,49.9,23.6,34.7,0.0,0,0.0,,0,0,21.9,15.0,323.5,1024.5,23.6,9.9,165.4,14.2,8,,2022-02-08T07:06:47,2022-02-08T18:05:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-02-09,68.2,46.9,56.1,68.2,42.0,54.4,36.3,49.9,0.0,0,0.0,,0,0,21.4,13.8,230.4,1020.1,28.7,9.9,155.5,13.3,8,,2022-02-09T07:06:01,2022-02-09T18:05:56,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KMCJ,72244012918,D0326"
Houston,2022-02-10,69.6,49.0,58.3,69.6,46.1,58.1,38.3,51.4,0.0,0,0.0,,0,0,20.8,13.8,204.5,1019.1,45.4,9.9,152.5,13.2,7,,2022-02-10T07:05:15,2022-02-10T18:06:45,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-02-11,71.5,52.1,60.0,71.5,52.1,60.0,47.8,66.9,0.0,0,0.0,,0,0,27.7,17.1,180.1,1015.6,38.2,9.9,154.7,13.5,8,,2022-02-11T07:04:27,2022-02-11T18:07:33,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KMCJ,72244012918,D0326"
Houston,2022-02-12,59.2,39.5,51.9,59.2,30.7,48.8,46.1,81.1,0.001,100,4.17,rain,0,0,45.9,30.1,358.5,1021.8,85.8,8.0,51.8,4.5,4,,2022-02-12T07:03:38,2022-02-12T18:08:21,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-13,59.2,33.4,45.9,59.2,25.9,41.9,17.1,32.9,0.0,0,0.0,,0,0,28.9,19.8,338.1,1030.4,8.7,9.9,161.0,14.0,8,,2022-02-13T07:02:48,2022-02-13T18:09:08,0.4,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6034,KMCJ,72244012918,D0326"
Houston,2022-02-14,66.3,46.3,54.0,66.3,40.4,52.0,33.5,49.1,0.0,0,0.0,,0,0,23.0,15.7,200.4,1027.2,25.9,9.9,160.0,13.8,8,,2022-02-14T07:01:56,2022-02-14T18:09:56,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-15,70.0,50.6,59.6,70.0,50.6,59.6,51.0,74.4,0.0,0,0.0,,0,0,32.2,23.8,133.5,1023.1,83.1,9.5,94.1,8.2,5,,2022-02-15T07:01:04,2022-02-15T18:10:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-16,74.0,62.5,66.9,74.0,62.5,66.9,61.4,83.5,0.042,100,25.0,rain,0,0,37.3,27.5,150.8,1015.5,94.4,5.7,48.8,4.1,2,,2022-02-16T07:00:10,2022-02-16T18:11:29,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-17,77.7,42.9,65.6,77.7,33.9,64.5,55.9,74.0,0.107,100,20.83,rain,0,0,38.8,26.8,288.7,1013.1,75.6,6.3,135.0,11.6,7,,2022-02-17T06:59:16,2022-02-17T18:12:15,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-02-18,55.8,35.7,44.6,55.8,24.0,38.8,28.7,55.1,0.0,0,0.0,,0,0,34.9,23.2,348.9,1024.9,54.1,9.9,153.6,13.2,7,,2022-02-18T06:58:20,2022-02-18T18:13:00,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-19,64.6,41.2,52.3,64.6,34.2,50.3,29.7,45.0,0.0,0,0.0,,0,0,18.3,12.5,81.9,1027.9,46.2,9.9,149.7,12.9,8,,2022-02-19T06:57:24,2022-02-19T18:13:45,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-20,64.5,50.8,57.5,64.5,50.8,57.5,47.4,69.7,0.0,0,0.0,,0,0,20.4,13.7,122.7,1022.3,92.6,8.6,68.8,6.0,3,,2022-02-20T06:56:26,2022-02-20T18:14:30,0.64,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-02-21,79.5,59.1,71.5,79.5,59.1,71.5,65.7,83.6,0.016,100,25.0,rain,0,0,35.6,24.2,183.5,1014.2,85.3,5.1,122.2,10.5,7,,2022-02-21T06:55:28,2022-02-21T18:15:15,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-22,77.2,69.7,72.4,77.2,69.7,72.4,67.5,84.8,0.0,0,0.0,,0,0,30.5,21.7,173.3,1014.5,98.5,5.1,50.7,4.2,2,,2022-02-22T06:54:29,2022-02-22T18:15:59,0.72,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
Houston,2022-02-23,69.7,37.7,50.0,69.7,29.7,46.4,45.8,85.6,0.009,100,16.67,rain,0,0,30.0,23.3,351.0,1020.1,100.0,4.5,39.6,3.4,2,,2022-02-23T06:53:29,2022-02-23T18:16:42,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-24,45.4,37.8,40.3,41.6,27.4,33.7,39.1,95.6,0.002,100,4.17,rain,0,0,30.0,20.8,340.6,1020.1,100.0,2.6,42.7,3.7,2,,2022-02-24T06:52:28,2022-02-24T18:17:25,0.79,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-25,43.4,37.7,40.0,38.0,28.2,32.7,34.9,82.0,0.045,100,16.67,rain,0,0,32.1,17.5,8.4,1026.8,100.0,8.0,41.3,3.6,2,,2022-02-25T06:51:26,2022-02-25T18:18:08,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,D0326"
Houston,2022-02-26,41.5,39.5,40.5,37.7,31.4,34.3,39.0,94.4,0.047,100,37.5,rain,0,0,23.0,15.6,10.9,1025.9,99.3,4.4,16.9,1.5,1,,2022-02-26T06:50:24,2022-02-26T18:18:51,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6034,KIAH,KMCJ,72244012918,72243012960,D0326"
